Unnamed: 0,Retail,Name,Category,Img,Link,Price,Quantity,Unit,Date of update,Mapped Category
104,Rema1000,ØKO. KIWI,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304500/image/1727350366/170.jpg,https://shop.rema1000.dk/frugt-gront,18.0,500.0,GR.,2025-04-18,FRUGT & GRØNT
105,Rema1000,KIWI I BAKKE,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304951/image/1669040360/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,800.0,GR.,2025-04-18,FRUGT & GRØNT
106,Rema1000,KIWI,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304482/image/1636537075/170.jpg,https://shop.rema1000.dk/frugt-gront,3.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
107,Rema1000,BLOMMER,"BLOMMER, FERSKEN, NEKTARINER & KIWI",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304532/image/1623742395/170.jpg,https://shop.rema1000.dk/frugt-gront,2.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
108,Rema1000,JORDBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304811/image/1618572721/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,250.0,GR.,2025-04-18,FRUGT & GRØNT
109,Rema1000,GRØNNE STENFRI DRUER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304840/image/1671094484/170.jpg,https://shop.rema1000.dk/frugt-gront,24.0,500.0,GR.,2025-04-18,FRUGT & GRØNT
110,Rema1000,BLÅBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304824/image/1618572724/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,125.0,GR.,2025-04-18,FRUGT & GRØNT
111,Rema1000,RØDE STENFRI DRUER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304848/image/1618572727/170.jpg,https://shop.rema1000.dk/frugt-gront,24.0,500.0,GR.,2025-04-18,FRUGT & GRØNT
112,Rema1000,MIX STENFRI DRUER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304855/image/1618572727/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,500.0,GR.,2025-04-18,FRUGT & GRØNT
113,Rema1000,MANGO FORMODNET,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305502/image/1629369224/170.jpg,https://shop.rema1000.dk/frugt-gront,14.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
114,Rema1000,ØKO. JORDBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304819/image/1740642737/170.jpg,https://shop.rema1000.dk/frugt-gront,25.0,300.0,GR.,2025-04-18,FRUGT & GRØNT
115,Rema1000,FRISKE DADLER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305902/image/1740579912/170.jpg,https://shop.rema1000.dk/frugt-gront,20.0,400.0,GR.,2025-04-18,FRUGT & GRØNT
116,Rema1000,HINDBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304792/image/1618572720/170.jpg,https://shop.rema1000.dk/frugt-gront,22.0,125.0,GR.,2025-04-18,FRUGT & GRØNT
117,Rema1000,ØKO. BLÅBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304788/image/1647425765/170.jpg,https://shop.rema1000.dk/frugt-gront,22.0,125.0,GR.,2025-04-18,FRUGT & GRØNT
118,Rema1000,BROMBÆR,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/304797/image/1618572720/170.jpg,https://shop.rema1000.dk/frugt-gront,22.0,125.0,GR.,2025-04-18,FRUGT & GRØNT
119,Rema1000,HONNING MELON,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305111/image/1618572736/170.jpg,https://shop.rema1000.dk/frugt-gront,25.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
120,Rema1000,VANDMELON,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305049/image/1623747389/170.jpg,https://shop.rema1000.dk/frugt-gront,32.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
121,Rema1000,ØKO. DADLER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305906/image/1743686818/170.jpg,https://shop.rema1000.dk/frugt-gront,32.0,500.0,GR.,2025-04-18,FRUGT & GRØNT
122,Rema1000,DADLER,"MELON, BÆR, VINDRUER & EKSOTISK FRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305921/image/1727356034/170.jpg,https://shop.rema1000.dk/frugt-gront,75.0,1.0,KG.,2025-04-18,FRUGT & GRØNT
123,Rema1000,DANSK AGURK,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306000/image/1618572748/170.jpg,https://shop.rema1000.dk/frugt-gront,10.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
124,Rema1000,ØKO. AGURK,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306076/image/1618572750/170.jpg,https://shop.rema1000.dk/frugt-gront,10.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
125,Rema1000,CHERRYBLOMMETOMAT,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306151/image/1618572753/170.jpg,https://shop.rema1000.dk/frugt-gront,12.5,250.0,GR.,2025-04-18,FRUGT & GRØNT
126,Rema1000,ØKO. CHERRYTOMATER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306178/image/1727350404/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,250.0,GR.,2025-04-18,FRUGT & GRØNT
127,Rema1000,SNACK PEBER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306369/image/1618572766/170.jpg,https://shop.rema1000.dk/frugt-gront,20.0,500.0,GR.,2025-04-18,FRUGT & GRØNT
128,Rema1000,TOMATER I BAKKE,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306130/image/1667905016/170.jpg,https://shop.rema1000.dk/frugt-gront,16.0,500.0,GR.,2025-04-18,FRUGT & GRØNT
129,Rema1000,ØKO. TOMATER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306175/image/1730810940/170.jpg,https://shop.rema1000.dk/frugt-gront,16.0,400.0,GR.,2025-04-18,FRUGT & GRØNT
130,Rema1000,"CHERRYTOMATER, STILK","AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306160/image/1618572754/170.jpg,https://shop.rema1000.dk/frugt-gront,22.0,500.0,GR.,2025-04-18,FRUGT & GRØNT
131,Rema1000,SUGARDROP TOMATER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306184/image/1618572757/170.jpg,https://shop.rema1000.dk/frugt-gront,22.0,250.0,GR.,2025-04-18,FRUGT & GRØNT
132,Rema1000,RØD PEBER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306347/image/1618572765/170.jpg,https://shop.rema1000.dk/frugt-gront,8.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
133,Rema1000,TOMATER VEJ SELV,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306137/image/1618572752/170.jpg,https://shop.rema1000.dk/frugt-gront,2.99,0.12,KG.,2025-04-18,FRUGT & GRØNT
134,Rema1000,"ØKO. PEBER, GRØN","AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306379/image/1742483475/170.jpg,https://shop.rema1000.dk/frugt-gront,10.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
135,Rema1000,SKOLEAGURKER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306047/image/1726565846/170.jpg,https://shop.rema1000.dk/frugt-gront,14.0,1.0,POSE,2025-04-18,FRUGT & GRØNT
136,Rema1000,ØKO. TAPAS TOMAT,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306170/image/1618572755/170.jpg,https://shop.rema1000.dk/frugt-gront,20.0,400.0,GR.,2025-04-18,FRUGT & GRØNT
137,Rema1000,ØKO. DANSK AGURK,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306070/image/1717492190/170.jpg,https://shop.rema1000.dk/frugt-gront,13.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
138,Rema1000,ØKO. SNACK PEBER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306381/image/1727350446/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,200.0,GR.,2025-04-18,FRUGT & GRØNT
139,Rema1000,"SØD PEBER, KERNEFRI","AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306374/image/1737099060/170.jpg,https://shop.rema1000.dk/frugt-gront,16.0,250.0,GR.,2025-04-18,FRUGT & GRØNT
140,Rema1000,ØKO. PEBER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306382/image/1727350501/170.jpg,https://shop.rema1000.dk/frugt-gront,10.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
141,Rema1000,GUL/ORANGE PEBER,"AGURK, TOMAT & PEBERFRUGT",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306349/image/1680513077/170.jpg,https://shop.rema1000.dk/frugt-gront,8.0,1.0,STK.,2025-04-18,FRUGT & GRØNT
142,Rema1000,MODNE AVOCADO,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305415/image/1623936941/170.jpg,https://shop.rema1000.dk/frugt-gront,18.0,1.0,BAKKE,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
143,Rema1000,HJERTESALAT,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306426/image/1618572769/170.jpg,https://shop.rema1000.dk/frugt-gront,13.0,1.0,POSE,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
144,Rema1000,ØKO. SQUASH,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306799/image/1633342928/170.jpg,https://shop.rema1000.dk/frugt-gront,7.0,1.0,STK.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
145,Rema1000,ØKO. CHAMP. I SKIVER,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306703/image/1618572793/170.jpg,https://shop.rema1000.dk/frugt-gront,6.0,100.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
146,Rema1000,ØKO. SALAT MIX,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306445/image/1727183891/170.jpg,https://shop.rema1000.dk/frugt-gront,8.0,75.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
147,Rema1000,FORÅRSLØG,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306450/image/1618572772/170.jpg,https://shop.rema1000.dk/frugt-gront,8.0,1.0,BDT.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
148,Rema1000,ICEBERG SALAT,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306215/image/1618572759/170.jpg,https://shop.rema1000.dk/frugt-gront,11.0,1.0,STK.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
149,Rema1000,ØKO. SPINAT,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306423/image/1727686286/170.jpg,https://shop.rema1000.dk/frugt-gront,10.0,75.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
150,Rema1000,GRØNNE ASPARGES,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306835/image/1618572805/170.jpg,https://shop.rema1000.dk/frugt-gront,12.0,250.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
151,Rema1000,NORDIC CRISP SALAT,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306399/image/1718792343/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,75.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
152,Rema1000,ØKO. ICEBERG,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306205/image/1618572758/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
153,Rema1000,CHAMPIGNON,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306705/image/1660728104/170.jpg,https://shop.rema1000.dk/frugt-gront,19.0,400.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
154,Rema1000,CHAMPIGNON,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306700/image/1618572793/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,250.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
155,Rema1000,ØKO. RUCOLA,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306447/image/1727702353/170.jpg,https://shop.rema1000.dk/frugt-gront,8.0,75.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
156,Rema1000,ØKO. BLADSELLERI,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306742/image/1733212765/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
157,Rema1000,ØKO. CHAMPIGNON,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306689/image/1618572791/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,200.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
158,Rema1000,SUGAR SNAPS,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306832/image/1667905106/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,125.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
159,Rema1000,ÆRTER I BK.,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306811/image/1618572801/170.jpg,https://shop.rema1000.dk/frugt-gront,23.0,450.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
160,Rema1000,AVOCADO,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/305407/image/1618572740/170.jpg,https://shop.rema1000.dk/frugt-gront,8.5,1.0,STK.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
161,Rema1000,ØKO. FELDSALAT,"SALATER, FINT GRØNT & AVOCADO",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306449/image/1727703906/170.jpg,https://shop.rema1000.dk/frugt-gront,11.0,75.0,GR.,2025-04-18,"SALATER, FINT GRØNT & AVOCADO"
162,Rema1000,PERSILLE,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306712/image/1726664885/170.jpg,https://shop.rema1000.dk/frugt-gront,9.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
163,Rema1000,PURLØG,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306708/image/1726664839/170.jpg,https://shop.rema1000.dk/frugt-gront,9.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
164,Rema1000,ØKO. BASILIKUM,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306783/image/1726665092/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
165,Rema1000,DILD,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306706/image/1726664787/170.jpg,https://shop.rema1000.dk/frugt-gront,9.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
166,Rema1000,KARSE,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306720/image/1618572795/170.jpg,https://shop.rema1000.dk/frugt-gront,7.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
167,Rema1000,ØKO. INGEFÆR,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306880/image/1683641366/170.jpg,https://shop.rema1000.dk/frugt-gront,14.0,200.0,GR.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
168,Rema1000,ØKO. TIMIAN,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306794/image/1726665770/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
169,Rema1000,ØKO. KORIANDER,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306786/image/1726665475/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
170,Rema1000,ØKO. CHILI MIX,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306395/image/1732200463/170.jpg,https://shop.rema1000.dk/frugt-gront,14.0,70.0,GR.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
171,Rema1000,ØKO. ROSMARIN,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306793/image/1726665711/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
172,Rema1000,ØKO. MYNTE,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306792/image/1726665663/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
173,Rema1000,ØKO. PERSILLE BREDBL.,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306719/image/1726664993/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
174,Rema1000,ØKO. PERSILLE,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306715/image/1726664938/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
175,Rema1000,ØKO. GURKEMEJEROD,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306878/image/1684244250/170.jpg,https://shop.rema1000.dk/frugt-gront,13.0,50.0,GR.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
176,Rema1000,ØKO. ESTRAGON,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306790/image/1726665532/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
177,Rema1000,ØKO. OREGANO,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306791/image/1726665581/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
178,Rema1000,ØKO. BRØNDKARSE,KRYDDERURTER & SMAGSFORSTÆRKERE,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306780/image/1738061169/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KRYDDERURTER & SMAGSFORSTÆRKERE
179,Rema1000,GULERØDDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306520/image/1726578050/170.jpg,https://shop.rema1000.dk/frugt-gront,11.0,1.0,KG.,2025-04-18,GROV GRØNT
180,Rema1000,PORRER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306600/image/1618572781/170.jpg,https://shop.rema1000.dk/frugt-gront,6.0,1.0,STK.,2025-04-18,GROV GRØNT
181,Rema1000,ØKO. GULERØDDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306575/image/1618572779/170.jpg,https://shop.rema1000.dk/frugt-gront,1.13,0.08,KG.,2025-04-18,GROV GRØNT
182,Rema1000,ØKO. GULERØDDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306570/image/1726578284/170.jpg,https://shop.rema1000.dk/frugt-gront,14.0,1.0,KG.,2025-04-18,GROV GRØNT
183,Rema1000,ØKO. SNACK GULERØDDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306542/image/1726578149/170.jpg,https://shop.rema1000.dk/frugt-gront,8.5,200.0,GR.,2025-04-18,GROV GRØNT
184,Rema1000,BROCCOLI,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306300/image/1618572762/170.jpg,https://shop.rema1000.dk/frugt-gront,14.0,1.0,STK.,2025-04-18,GROV GRØNT
185,Rema1000,ØKO. PASTINAKKER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306639/image/1618572785/170.jpg,https://shop.rema1000.dk/frugt-gront,1.88,0.13,KG.,2025-04-18,GROV GRØNT
186,Rema1000,ØKO. BROCCOLI,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306325/image/1635852918/170.jpg,https://shop.rema1000.dk/frugt-gront,17.0,1.0,STK.,2025-04-18,GROV GRØNT
187,Rema1000,ØKO. RØDBEDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306648/image/1618572786/170.jpg,https://shop.rema1000.dk/frugt-gront,1.5,0.1,KG.,2025-04-18,GROV GRØNT
188,Rema1000,ØKO. MINI GULERØDDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306548/image/1676450505/170.jpg,https://shop.rema1000.dk/frugt-gront,6.5,500.0,GR.,2025-04-18,GROV GRØNT
189,Rema1000,MINI GULERØDDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306549/image/1738933725/170.jpg,https://shop.rema1000.dk/frugt-gront,5.0,500.0,GR.,2025-04-18,GROV GRØNT
190,Rema1000,ØKO. JORDSKOKKER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306642/image/1618572785/170.jpg,https://shop.rema1000.dk/frugt-gront,1.5,0.1,KG.,2025-04-18,GROV GRØNT
191,Rema1000,BØNNER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306829/image/1737099112/170.jpg,https://shop.rema1000.dk/frugt-gront,14.0,150.0,GR.,2025-04-18,GROV GRØNT
192,Rema1000,ØKO. SELLERI,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306628/image/1618572784/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,GROV GRØNT
193,Rema1000,ØKO. BLOMKÅL,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306270/image/1618572761/170.jpg,https://shop.rema1000.dk/frugt-gront,20.0,1.0,STK.,2025-04-18,GROV GRØNT
194,Rema1000,ØKO. RØDBEDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306645/image/1726664664/170.jpg,https://shop.rema1000.dk/frugt-gront,13.0,1.0,KG.,2025-04-18,GROV GRØNT
195,Rema1000,PERSILLERØDDER,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306604/image/1723553853/170.jpg,https://shop.rema1000.dk/frugt-gront,13.0,750.0,GR.,2025-04-18,GROV GRØNT
196,Rema1000,FENNIKEL,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306676/image/1618572790/170.jpg,https://shop.rema1000.dk/frugt-gront,11.0,1.0,STK.,2025-04-18,GROV GRØNT
197,Rema1000,AUBERGINE,GROV GRØNT,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306872/image/1618572808/170.jpg,https://shop.rema1000.dk/frugt-gront,10.0,1.0,STK.,2025-04-18,GROV GRØNT
198,Rema1000,SPIDSKÅL,KÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306594/image/1618572781/170.jpg,https://shop.rema1000.dk/frugt-gront,15.0,1.0,STK.,2025-04-18,KÅL
199,Rema1000,ØKO. SPIDSKÅL,KÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306618/image/1618572782/170.jpg,https://shop.rema1000.dk/frugt-gront,18.0,1.0,STK.,2025-04-18,KÅL
200,Rema1000,HVIDKÅL,KÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306503/image/1618572774/170.jpg,https://shop.rema1000.dk/frugt-gront,9.0,1.0,KG.,2025-04-18,KÅL
201,Rema1000,ROSENKÅL,KÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306660/image/1618572787/170.jpg,https://shop.rema1000.dk/frugt-gront,16.0,400.0,GR.,2025-04-18,KÅL
202,Rema1000,PAK CHOI,KÅL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/306582/image/1618572780/170.jpg,https://shop.rema1000.dk/frugt-gront,16.0,300.0,GR.,2025-04-18,KÅL
