Retail,Name,Price,Category,Img,Link,Quantity,Unit,Date of Update,Date of update,Name Cleaned
Rema1000,"THAT'S WHY ORIGINAL 11,5%",45.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500909/image/1687358693/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"thats why original ,"
Rema1000,PASQUA 12%,39.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500296/image/1618577462/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,pasqua
Rema1000,"EL SENVINO 11,5%",23.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501021/image/1618577485/170.jpg,https://shop.rema1000.dk/drikkevarer,37.5,CL.,,2025-04-27,"el senvino ,"
Rema1000,WOW 12%,59.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500622/image/1618577479/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,wow
Rema1000,"KÖNIGSMOSEL 8,5%",50.00,HVIDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501077/image/1713263657/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"königsmosel ,"
Rema1000,CREMANT 12%,85.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500340/image/1640168473/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,cremant
Rema1000,ARALDICA 7%,59.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500549/image/1618577471/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,araldica
Rema1000,ARALDICA 7%,69.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502400/image/1618577494/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,araldica
Rema1000,"FREIXENET CAVA BRUT 11,5%",65.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/506005/image/1740748799/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"freixenet cava brut ,"
Rema1000,PASQUA 11%,75.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500013/image/1618577447/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,pasqua
Rema1000,"SCANAVINO 11,5%",49.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/504800/image/1618577507/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"scanavino ,"
Rema1000,SPUMANTE 6%,49.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502482/image/1618577496/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,spumante
Rema1000,"LA MARENCA 5,5%",59.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500714/image/1735813211/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"la marenca ,"
Rema1000,BRUT DARGENT 11%,65.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501192/image/1737568811/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,brut dargent
Rema1000,CORTE MOLINO CUVEE 11%,25.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501201/image/1741629608/170.jpg,https://shop.rema1000.dk/drikkevarer,20,CL.,,2025-04-27,corte molino cuvee
Rema1000,BRUT DARGENT 11%,65.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501193/image/1737568812/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,brut dargent
Rema1000,PHILIPPE FOURRIER 12%,169.00,MOUSSERENDE VIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500659/image/1637321922/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,philippe fourrier
Rema1000,DIAMOND HILL 13%,125.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/506570/image/1618577517/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,diamond hill
Rema1000,"VANESA 12,5%",119.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501002/image/1641305784/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"vanesa ,"
Rema1000,"THE ZIN 11,5%",99.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501010/image/1618577484/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"the zin ,"
Rema1000,"S.C. VISTANA 12,5%",39.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/505208/image/1723465209/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"sc vistana ,"
Rema1000,"ALTAMAR 12,5%",39.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501024/image/1737136812/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"altamar ,"
Rema1000,EL SENVINO 12%,23.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501029/image/1618577485/170.jpg,https://shop.rema1000.dk/drikkevarer,37.5,CL.,,2025-04-27,el senvino
Rema1000,"MAISON FRANCAISE 12,5%",50.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501191/image/1737482409/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"maison francaise ,"
Rema1000,MAJANO 12%,109.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501082/image/1710931693/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,majano
Rema1000,PASQUA 12%,39.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501028/image/1713429771/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,pasqua
Rema1000,"LAMBRUSCO 7,5%",37.95,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/505912/image/1618577515/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"lambrusco ,"
Rema1000,"CHARLINE 12,5%",50.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500829/image/1688654849/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"charline ,"
Rema1000,"CHEMIN DES ROSES 12,5%",50.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501079/image/1713430202/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"chemin des roses ,"
Rema1000,WOW 12%,55.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500736/image/1643986270/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,wow
Rema1000,LE BON NEGOCIANT 12%,55.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500867/image/1680095349/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,le bon negociant
Rema1000,SORIA MOSCATO 7%,25.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/507211/image/1618577519/170.jpg,https://shop.rema1000.dk/drikkevarer,20,CL.,,2025-04-27,soria moscato
Rema1000,"CALI COAST 11,5%",29.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500846/image/1688654798/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"cali coast ,"
Rema1000,"TORRES SANGRE DE TORO 12,5%",50.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500832/image/1670851569/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"torres sangre de toro ,"
Rema1000,"CANDELINE 11,5%",50.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500219/image/1646647164/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"candeline ,"
Rema1000,CASTEL DES MAURES 13%,65.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/506330/image/1618577516/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,castel des maures
Rema1000,"MIMI PROVENCE 12,5%",85.00,ROSEVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500741/image/1646033761/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"mimi provence ,"
Rema1000,"DIAMOND HILL 13,5%",125.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502760/image/1618577501/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"diamond hill ,"
Rema1000,FAINA 11%,28.95,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500750/image/1648553086/170.jpg,https://shop.rema1000.dk/drikkevarer,1,LTR.,,2025-04-27,faina
Rema1000,"THE ZIN 13,5%",99.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500329/image/1618577465/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"the zin ,"
Rema1000,"AUKAN 13,5%",99.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502542/image/1618577496/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"aukan ,"
Rema1000,"LZC 14,5%",59.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502556/image/1623140149/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"lzc ,"
Rema1000,VANESA 14%,119.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501000/image/1639737963/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,vanesa
Rema1000,"GRANDE ALBERONE 14,5%",59.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500362/image/1618577467/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"grande alberone ,"
Rema1000,THAT'S WHY ORIGINAL 13%,45.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500907/image/1687358671/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,thats why original
Rema1000,GUSTUS 15%,125.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500991/image/1702996079/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,gustus
Rema1000,ALTAMAR 13%,39.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500980/image/1737105613/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,altamar
Rema1000,S.C. VISTANA 13%,39.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/505600/image/1618577513/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,sc vistana
Rema1000,"S.C. VISTANA 12,5%",39.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502594/image/1618577499/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"sc vistana ,"
Rema1000,MAJANO 13%,109.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502060/image/1720443429/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,majano
Rema1000,"RAGNATELA 12,5%",115.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500586/image/1618577475/170.jpg,https://shop.rema1000.dk/drikkevarer,3,LTR.,,2025-04-27,"ragnatela ,"
Rema1000,EL SENVINO 13%,23.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501026/image/1618577485/170.jpg,https://shop.rema1000.dk/drikkevarer,37.5,CL.,,2025-04-27,el senvino
Rema1000,"1659 13,5%",49.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/503336/image/1618577504/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,","
Rema1000,EAGLE CREEK 14%,49.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/502805/image/1618577503/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,eagle creek
Rema1000,"THE ZIN 13,5%",99.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501032/image/1708338080/170.jpg,https://shop.rema1000.dk/drikkevarer,2.25,LTR.,,2025-04-27,"the zin ,"
Rema1000,"LZC 13,5%",59.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/500962/image/1695822668/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"lzc ,"
Rema1000,"AUSSIE RULES 13,5%",39.00,RØDVIN,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/501705/image/1618577489/170.jpg,https://shop.rema1000.dk/drikkevarer,75,CL.,,2025-04-27,"aussie rules ,"
Rema1000,DANSKVAND CITRUS,2.50,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214125/image/1618570524/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,danskvand citrus
Rema1000,PEPSI MAX,20.00,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213942/image/1708694767/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,pepsi max
Rema1000,MINERALVAND,2.50,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214130/image/1618570524/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,mineralvand
Rema1000,KILDEVAND,2.00,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214100/image/1657371083/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,kildevand
Rema1000,COLA NUL SUKKER,6.40,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215668/image/1743664535/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,cola nul sukker
Rema1000,COCA COLA,21.60,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212652/image/1740146289/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola
Rema1000,ICETEA FERSKEN,5.00,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/10068/image/1618229729/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,icetea fersken
Rema1000,COCA COLA,12.00,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213835/image/1665908103/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,coca cola
Rema1000,COLA,6.40,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215662/image/1743663840/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,cola
Rema1000,COCA COLA,3.60,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212613/image/1684762544/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,coca cola
Rema1000,PEPSI MAX,40.50,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/211242/image/1710850357/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,pepsi max
Rema1000,PEPSI MAX,6.75,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/211240/image/1708694737/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,pepsi max
Rema1000,COCA COLA ZERO,12.00,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213865/image/1665413965/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,coca cola zero
Rema1000,MINERALVAND,4.50,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/213625/image/1618570514/170.jpg,https://shop.rema1000.dk/drikkevarer,2,LTR.,,2025-04-27,mineralvand
Rema1000,COCA COLA,21.60,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212650/image/1740146234/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,coca cola
Rema1000,COLA,3.40,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215642/image/1664357931/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,cola
Rema1000,DANSKVAND MED BRUS,5.03,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214110/image/1618570523/170.jpg,https://shop.rema1000.dk/drikkevarer,2,LTR.,,2025-04-27,danskvand med brus
Rema1000,FAXE KONDI,20.00,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/214415/image/1618570528/170.jpg,https://shop.rema1000.dk/drikkevarer,1.5,LTR.,,2025-04-27,faxe kondi
Rema1000,COLA NUL SUKKER,3.40,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/215644/image/1664358058/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,cola nul sukker
Rema1000,COCA COLA,3.60,"SODAVAND, VAND, SMOOTHIES M.V.",https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/212616/image/1661865001/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,coca cola
Rema1000,YELLOW DREAM 4%,10.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/219026/image/1652363601/170.jpg,https://shop.rema1000.dk/drikkevarer,25,CL.,,2025-04-27,yellow dream
Rema1000,"RED LOVE 4,4%",10.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/219036/image/1699450276/170.jpg,https://shop.rema1000.dk/drikkevarer,25,CL.,,2025-04-27,"red love ,"
Rema1000,"SOMERSBY CIDER 4,5%",14.50,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/219015/image/1744035861/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"somersby cider ,"
Rema1000,ICE ORIGINAL 4%,14.95,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510566/image/1618577557/170.jpg,https://shop.rema1000.dk/drikkevarer,27.5,CL.,,2025-04-27,ice original
Rema1000,PINEAPPLE 4%,14.95,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510440/image/1693225773/170.jpg,https://shop.rema1000.dk/drikkevarer,27.5,CL.,,2025-04-27,pineapple
Rema1000,ORANGE 4%,14.95,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510435/image/1693225714/170.jpg,https://shop.rema1000.dk/drikkevarer,27.5,CL.,,2025-04-27,orange
Rema1000,SHAKER 4%,14.95,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/210340/image/1685609955/170.jpg,https://shop.rema1000.dk/drikkevarer,27.5,CL.,,2025-04-27,shaker
Rema1000,SHAKER 4%,14.95,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/210342/image/1655209293/170.jpg,https://shop.rema1000.dk/drikkevarer,27.5,CL.,,2025-04-27,shaker
Rema1000,SHAKER 4%,14.95,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/217026/image/1645454112/170.jpg,https://shop.rema1000.dk/drikkevarer,27.5,CL.,,2025-04-27,shaker
Rema1000,"COCKTAIL 5,3%",39.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510757/image/1740566630/170.jpg,https://shop.rema1000.dk/drikkevarer,70,CL.,,2025-04-27,"cocktail ,"
Rema1000,COCKTAIL 5%,39.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510761/image/1740566826/170.jpg,https://shop.rema1000.dk/drikkevarer,70,CL.,,2025-04-27,cocktail
Rema1000,MOCKTAIL,39.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510760/image/1740566799/170.jpg,https://shop.rema1000.dk/drikkevarer,70,CL.,,2025-04-27,mocktail
Rema1000,"COCKTAIL 4,5%",39.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510762/image/1740566868/170.jpg,https://shop.rema1000.dk/drikkevarer,70,CL.,,2025-04-27,"cocktail ,"
Rema1000,MOCKTAIL,39.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510759/image/1740566764/170.jpg,https://shop.rema1000.dk/drikkevarer,70,CL.,,2025-04-27,mocktail
Rema1000,MOCKTAIL,39.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510758/image/1740566671/170.jpg,https://shop.rema1000.dk/drikkevarer,70,CL.,,2025-04-27,mocktail
Rema1000,"MOJITO 4,4%",10.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510458/image/1620051285/170.jpg,https://shop.rema1000.dk/drikkevarer,25,CL.,,2025-04-27,"mojito ,"
Rema1000,SHAKER 4%,14.95,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/210560/image/1738597130/170.jpg,https://shop.rema1000.dk/drikkevarer,27.5,CL.,,2025-04-27,shaker
Rema1000,STRAWBERRY DAIQUIRI 5%,10.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510459/image/1620051285/170.jpg,https://shop.rema1000.dk/drikkevarer,25,CL.,,2025-04-27,strawberry daiquiri
Rema1000,SARTI ROSA 14%,99.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510774/image/1741598349/170.jpg,https://shop.rema1000.dk/drikkevarer,70,CL.,,2025-04-27,sarti rosa
Rema1000,VODKA & ENERGIDRIK 5%,10.00,READY TO DRINK,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/510461/image/1620051285/170.jpg,https://shop.rema1000.dk/drikkevarer,25,CL.,,2025-04-27,vodka & energidrik
Rema1000,"EXTRA STRONG 7,7%",9.00,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200368/image/1656319776/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"extra strong ,"
Rema1000,"PÅSKEBRYG 5,7%",6.20,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201565/image/1673429872/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"påskebryg ,"
Rema1000,"PÅSKEBRYG 5,4%",7.95,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201582/image/1618500977/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"påskebryg ,"
Rema1000,ÅRGANGSBRYG 10%,14.75,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/202470/image/1701952657/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,årgangsbryg
Rema1000,"PÅSKEBRYG 5,4%",47.70,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/201584/image/1618500977/170.jpg,https://shop.rema1000.dk/drikkevarer,1.98,LTR.,,2025-04-27,"påskebryg ,"
Rema1000,"MASTER BREW 10,5%",21.75,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/200603/image/1618500943/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"master brew ,"
Rema1000,"KONGENS BRYG 1,7%",5.75,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/203060/image/1618500979/170.jpg,https://shop.rema1000.dk/drikkevarer,33,CL.,,2025-04-27,"kongens bryg ,"
Rema1000,"ÅRGANGSØL 10,6%",21.25,SPECIAL ØL,https://api.digital.rema1000.dk/api/v1/catalog/store/1/item/202400/image/1735641422/170.jpg,https://shop.rema1000.dk/drikkevarer,50,CL.,,2025-04-27,"årgangsøl ,"
